Date,VTV_adjclose,VTV_open,MTUM_adjclose,MTUM_open,MTUM_daily_return,VTV_daily_return,MTUM_trailing_return,VTV_trailing_return,MTUM_MACD,VTV_MACD,MTUM_MACD_signal,VTV_MACD_signal,MTUM_RSI,VTV_RSI,VIX_open
2014-11-17,71.7067,83.61,62.002,66.72,0.0017934850145611136,0.0025035950748346636,0.007493897436757102,0.01620297937573323,0.8262139451843069,0.9406781184652999,0.7510405786273658,0.7591434418524239,59.33419893700948,62.78228283451935,14.7
2014-11-18,72.0225,84.03,62.7521,67.3301,0.012025400998044944,0.0043943820488845375,0.021176528703099606,0.022170439285844168,0.8309087873171848,0.9480561552178699,0.7670142203653297,0.7969259845255132,63.20804793618784,65.22973289519946,13.86
2014-11-19,71.9115,84.3,62.4863,67.48,-0.004244710872847612,-0.001542373893658855,0.011969963194935929,0.012783080184576079,0.8370758711840693,0.964571071132653,0.7810265505290777,0.8304550018469412,64.1126143718447,66.74376920433065,14.01
2014-11-20,72.0823,83.88,62.4372,67.35,-0.000786081122100768,0.002372325476571291,0.00594841602613716,0.011554757001159821,0.8219979355107085,0.933013571394838,0.7892208275254039,0.8509667157565206,62.67349132079492,62.2061134912631,14.66
2014-11-21,72.3896,85.32,62.7798,68.13,0.005472114088370006,0.00425412088368482,0.015681458706035656,0.01449192838863933,0.86303946242748,1.0125281961427675,0.8039845545058192,0.88327901183377,67.4015924921718,69.7896873040127,13.16
2014-11-24,72.4835,84.99,63.0947,68.16,0.005003406677852595,0.00129630708736439,0.01702185762515107,0.012323933454809755,0.8877524597277642,1.036962409878143,0.8207381355502082,0.9140156914426447,67.5717317301135,66.49671060730051,12.92
2014-11-25,72.4067,85.02,63.1965,68.34,0.0016121475138151098,-0.0010601132056216045,0.01818593385267686,0.01126382024918815,0.9113566318607269,1.0466819515810073,0.838861834812312,0.9405489434703173,68.6296765798846,66.65076542120659,12.55
2014-11-26,72.5774,84.89,63.641,68.45,0.007008996861476824,0.002354742056196457,0.02474706010582839,0.015170137814934037,0.9282390273283028,1.0319986073130991,0.8567372733155103,0.9588388762388738,69.28905884312499,65.25060073392268,12.27
2014-11-28,72.3042,84.82,63.7521,68.83,0.00174420793851926,-0.00377135983884358,0.02843241515562056,0.01104072349483598,0.9612011431239438,1.003149849185121,0.8776300472771971,0.9677010708281233,71.51640949302615,64.46529400650692,12.64
2014-12-01,72.0311,84.37,63.3076,68.38,-0.0069967395381818065,-0.0037842485644397073,0.022632227559509666,0.007017377124972413,0.9401748675436181,0.9332182027978462,0.8901390113304813,0.960804497222068,65.46166124725016,59.50710810821864,14.16
2014-12-02,72.5432,84.43,63.7243,68.46,0.006560580367688473,0.007084276274928136,0.027399322912637025,0.011598058325065885,0.9193688126867414,0.8725798108670944,0.8959849716017334,0.9431595599510734,66.01255901263178,59.94942045546489,14.1
2014-12-03,72.7908,85.02,63.8447,68.88,0.0018876064835398054,0.003407327116165426,0.017261528398131887,0.010611003392346774,0.9260949085944645,0.8621926968373828,0.9020069590002797,0.9269661873283352,68.82402953332429,64.10189721352101,12.75
2014-12-04,72.7396,85.2,63.8725,68.9408,0.00043533682916763183,-0.0007036330843916971,0.02194157610014713,0.011449744201613932,0.9256609961735194,0.858588061095162,0.9067377664349278,0.9132905620817006,69.220955195235,65.28446868750609,12.7
2014-12-05,72.9274,85.27,64.0855,69.24,0.0033292204744643783,0.0025784852307024764,0.026056877696712277,0.011655903955745117,0.938639999306119,0.8515634825381966,0.9131182130091661,0.9009451461729998,71.1664497079789,65.75690055762752,12.08
2014-12-08,72.5262,85.25,63.8632,69.31,-0.0034748336431631444,-0.00551654984755956,0.017109929965179127,0.0018852332245007375,0.9436960274093735,0.8347600266028365,0.9192337758892076,0.8877081222589672,71.61844323973291,65.48270612740458,13.05
2014-12-09,72.3384,84.09,63.8447,68.25,-0.0002897236604688658,-0.0025927673870116408,0.011816799626857666,-0.0020038412498752933,0.8523445277477322,0.7195463784870526,0.9058559262609126,0.8540757735045843,57.03746068576707,51.95170880835593,16.23
2014-12-10,71.1433,84.54,62.8817,68.67,-0.015198388606599167,-0.01665895565262332,-0.004993736493556611,-0.01760268369687701,0.8045637855313572,0.656976752430694,0.8855974981150017,0.8146559692898063,60.471464306743336,55.76992142305388,15.56
2014-12-11,71.5103,83.71,63.2231,68.08,0.005414557321854474,0.005145342419393906,-0.006588176033178961,-0.01481208333367956,0.7108943859540631,0.5342572248659536,0.8506568756828139,0.7585762204050359,53.948063394816636,48.166977031826654,17.68
2014-12-12,70.3067,83.23,62.5113,67.67,-0.011322400300754154,-0.01697439516150201,-0.019654784272452375,-0.02801511865633799,0.5966987665022856,0.3937304471458134,0.7998652538467083,0.6856070657531915,49.91812525429533,44.3974438032155,20.51
2014-12-15,69.7433,82.76,62.0761,67.8,-0.006986288663385132,-0.008045741367452841,-0.0196443333976557,-0.03227661145935112,0.5107996485101296,0.24165128571669925,0.7420521327793925,0.596815909745893,51.163810917511476,41.01290123041255,19.59
2014-12-16,69.3421,81.37,61.3909,66.8,-0.011099436036539068,-0.005769133392256265,-0.03730434980188324,-0.045130021126535524,0.3579066113537692,0.00886389387659392,0.665223028494268,0.4792255065720332,42.42268507783294,33.000478150381724,23.55
2014-12-17,70.7079,81.6,62.4372,66.47,0.01689963589234278,0.019505081057763718,-0.022292320393080267,-0.029032267184937233,0.20771512513320545,-0.15527282501666662,0.5737214478220555,0.3523258402542933,39.99438616146184,35.25446272405827,23.9
2014-12-18,72.475,84.11,64.0762,68.22,0.0259117485354059,0.024684368402209778,0.0031840913131579995,-0.003644265698335758,0.22727774846316606,-0.08187255833740892,0.5044327079502776,0.26548616053595286,54.77753671993821,53.599919784272174,17.14
2014-12-19,72.8506,85.04,64.104,69.63,0.00043376434793973573,0.005169093901156607,0.00028863518663335697,-0.001053657027881627,0.35249316277054277,0.05075582790233568,0.47404479891433066,0.22254009400922944,62.7420587530583,58.31308208034862,16.57
2014-12-22,73.1775,84.93,64.1131,69.08,0.0001419467452512535,0.0044772279592013575,0.003905415575047755,0.00894012077887929,0.40270474762365893,0.1453136139545279,0.4597767886561963,0.20709479799828914,58.419956913007006,57.56822843359587,16.32
2014-12-23,73.4266,85.46,63.779,69.58,-0.005224728658229871,0.0033982711223261575,-0.0010295894227132507,0.014931159288217088,0.4773411203989042,0.26002055614407027,0.4632896550047379,0.21767994962744536,61.047011015935155,60.205733622352405,14.47
2014-12-24,73.4351,85.58,63.87,68.73,0.0014257850107064485,0.00011575516298023558,0.015594584194592365,0.031705870103820644,0.4625708583806727,0.35650011989777397,0.4631458956799249,0.2454439836815111,54.717842595948426,60.7998613501575,14.52
2014-12-26,73.5554,85.69,64.1673,69.02,0.00464396756739216,0.0016368408415434743,0.01482399444013005,0.028197368525970212,0.4688611561341105,0.43680177104501183,0.4642889477707621,0.28371554115421127,56.37948214460972,61.36922386970025,14.6
2014-12-29,73.6241,85.57,64.1488,69.0,-0.0002883504116502067,0.0009335539934500758,0.025858044329233998,0.0461053176809223,0.46685086342088766,0.4851657225587189,0.4648013309007872,0.3240055774351128,56.22624449989072,60.33960386849119,16.04
2014-12-30,73.3321,85.52,63.647,69.07,-0.007853193593873264,-0.0039739784273704615,0.024991139398745865,0.05017708062100468,0.4655396555866531,0.5135401492710514,0.4649489958379604,0.36191249180230056,56.6701436997305,59.88874049011889,15.9
2014-12-31,72.5592,85.47,63.2382,68.82,-0.0064436421972757785,-0.010595658973229227,0.029646933238009154,0.045350555040031715,0.43926404083804016,0.5259299120881735,0.4598120048379764,0.39471597585947515,54.54281426603295,59.41067032439642,15.91
2015-01-02,72.5764,84.91,63.136,68.39,-0.0016174190978857084,0.00023701972611167577,0.011129878247780667,0.026082493708379673,0.37936988066933,0.4849711232743772,0.4437235800042471,0.4127670053424556,50.99683044248245,54.19282764741835,17.76
2015-01-05,71.2366,84.09,62.3183,67.63,-0.013036007212037681,-0.018633068827980992,-0.027817877499662913,-0.017234943521811097,0.2674941724953186,0.3819410622575816,0.40847769850246146,0.40660181672548085,45.38112539762764,47.600369774146806,19.19
2015-01-06,70.6097,83.15,61.7887,67.38,-0.00853462277967676,-0.008839202456665696,-0.03678626462727941,-0.0312432398796334,0.1568508778006361,0.22188114479703813,0.3581523343620964,0.36965768233979235,43.677289048463464,41.385246063908816,20.33
2015-01-07,71.3998,83.02,62.8108,67.25,0.016406533362032683,0.011127539391925012,-0.02052167801049798,-0.024592928446909745,0.05800669104212375,0.08357914513653952,0.2981232056981019,0.31244197489914177,42.777874625195025,40.59580307816879,20.15
2015-01-08,72.7138,83.85,64.093,68.32,0.020208120384695327,0.018236119487488267,0.0049111710324272195,-0.009755080081747636,0.065259744823436,0.040481234916640574,0.2515505135231687,0.25804982690264155,51.610338430123456,47.483729912695395,17.93
2015-01-09,72.0525,84.87,63.7585,69.31,-0.005232645111448164,-0.00913616773878978,-0.0017472590897273932,-0.01900700298351765,0.14917299499599324,0.08762126269404291,0.23107500981773363,0.22396411406092182,58.06058543713988,54.47042451303501,16.44
2015-01-12,71.563,84.09,63.3868,68.75,-0.005846870610357158,-0.0068168393461522925,-0.01223809726747671,-0.027460683171213418,0.1685446525956138,0.06133357775958359,0.21856893837330968,0.19143800680065418,53.700085782571044,49.09185881733995,18.02
2015-01-13,71.2796,83.92,63.1731,68.91,-0.0033770602393925486,-0.003968009149184049,-0.015326807095219053,-0.03236224631384754,0.1945646731925308,0.026477601497433056,0.2137680853371539,0.15844592574000996,54.74584086639582,47.9798615745787,18.21
2015-01-14,70.7987,82.11,62.9594,67.34,-0.003388503430510781,-0.006769532525352062,-0.010862116931856569,-0.03515780041182914,0.08749130274061656,-0.1455204152492371,0.18851272881784645,0.09765265754216056,44.19695682491208,38.08766171993517,22.87
2015-01-15,70.292,82.8,62.5413,67.88,-0.0066629356933400885,-0.007182644616578138,-0.01108141042792088,-0.031744786055178054,0.04568178113025567,-0.22357560882284133,0.15994653928032831,0.033407004269160184,47.914460011606025,42.91913555610748,21.23
2015-01-16,71.2109,81.81,63.3032,67.32,0.01210874228479586,0.012987902255909844,0.0026447509547606884,-0.018993903525379885,-0.03226792134088896,-0.36115645155062737,0.12150364715608486,-0.04550568689479732,44.596485458645176,38.30084200576583,22.8
2015-01-20,71.2281,83.08,63.647,68.57,0.005416310340400798,0.0002415068918431018,0.021097068507199168,-0.00011932780555579114,0.006743199758261653,-0.3635214257498802,0.09855155767652021,-0.10910883466581392,52.50290991186106,46.28580406472277,20.07
2015-01-21,71.6059,82.83,63.8979,68.38,0.0039343058583298784,0.00529006932600673,0.033565997145205806,0.014009943977116635,0.02207392768769978,-0.381174651396023,0.08325603167875614,-0.16352199801185574,51.30444297203757,45.04983446118958,20.92
2015-01-22,72.6622,83.89,64.9943,69.3,0.017013076749053724,0.014643831535483542,0.03417254053222685,0.017526236120675165,0.10722394042230121,-0.3061032509604331,0.08804961342746517,-0.1920382486015712,56.48419123369495,51.021751524582555,17.98
2015-01-23,72.0611,84.5,64.8642,69.99,-0.002003720103468609,-0.008306934081508288,0.01196070004406291,-0.00901681744832139,0.2277577231582768,-0.1951373018902558,0.1159912353736275,-0.19265805925930812,59.92703079432573,54.112394317104716,16.79
2015-01-26,72.2328,83.83,64.9292,69.83,0.0010015918441759197,0.0023798661071463556,0.018194936999686995,0.0024992163976147452,0.3068339606504651,-0.15942167453454203,0.15415978042899503,-0.18601078231435492,58.76597983360066,50.35394485943564,16.96
2015-01-27,71.2882,83.0,64.1023,69.18,-0.012817200765298686,-0.013163420539731518,0.011224606844745466,-0.0038473647959644808,0.31343974260985874,-0.19583340040074404,0.1860157728651678,-0.18797530593163275,54.1740242649094,46.08374950194328,17.6
2015-01-28,70.103,83.47,63.3683,69.23,-0.011516508316660179,-0.016765226697221358,0.003085158767477836,-0.01664458234400179,0.3190318539158312,-0.18463650869591675,0.21261898907530047,-0.18730754648448955,54.468753061465826,48.73493552158175,16.97
2015-01-29,70.7643,81.74,63.9722,68.3,0.009484877590025143,0.009389047110637705,0.01595853978801376,-0.0004860027080120233,0.24558941287160962,-0.3117655934434538,0.21921307383456232,-0.2121991558762824,48.252504934581395,40.785148482214844,20.46
2015-01-30,69.5878,81.71,62.8015,68.31,-0.018469655452302725,-0.0167653716217373,0.004151820029051123,-0.010068729713171187,0.1860480198840122,-0.4102084308559881,0.21258006304445232,-0.25180101087222356,48.32080142910734,40.66128137517791,20.23
2015-02-02,70.6956,81.36,63.2661,67.6,0.007370682131757178,0.015794071551525235,-0.0005862401239875581,-0.007262560417555797,0.08064039837083214,-0.5105814979928169,0.1861921301097283,-0.30355710829634225,43.89152501208012,39.16675689798228,20.89
2015-02-03,71.8034,82.73,63.87,68.47,0.009500126902519668,0.015548492522516888,0.0034975764381313112,0.00804442521311799,0.0665388100243689,-0.47411502355022606,0.1622614660926564,-0.337668691347119,49.94608136735721,47.32771807042509,18.41
2015-02-04,71.5286,83.34,63.7678,68.48,-0.0016014068221323896,-0.003834458972181487,-0.002038136242330957,-0.0010801030850702276,0.05553000080676895,-0.3914804350433485,0.14091517303547893,-0.34843104008636494,50.01285079619754,50.51119192214809,17.82
2015-02-05,72.2844,83.68,64.46,68.95,0.010796515635926873,0.010510968527389863,-0.008254697355457807,-0.005212966093163907,0.08376492235075261,-0.29515441344913995,0.12948512289853367,-0.33777571475891993,53.17443767639546,52.243732037303175,17.29
2015-02-06,72.2242,84.38,63.8421,69.5,-0.009632029049916113,-0.0008331684547826512,-0.01588300630190531,0.0022607995335617304,0.14880635749373994,-0.16048126931181628,0.13334936981757492,-0.3023168256694992,56.6312306079628,55.683620669864176,16.29
2015-02-09,71.9065,83.84,63.4426,68.6,-0.006277287244031093,-0.004408505815061581,-0.023161885390112325,-0.004527572388646206,0.1262740761101213,-0.09621619889868782,0.13193431107608422,-0.26109670031533694,50.11199655549726,52.53962886163029,19.16
2015-02-10,72.5678,84.24,64.3253,68.72,0.013817461880144322,0.009154633294292225,0.0034727772553306835,0.017790481445377537,0.1167542080618631,-0.0128607596986825,0.12889829047324,-0.21144951219200606,50.923219193619786,54.58514444128032,17.72
2015-02-11,72.4647,84.33,64.6598,69.44,0.005186657216632362,-0.0014217505368376848,0.020175942788623225,0.03313395760576121,0.16540098713446127,0.05977225687908572,0.13619882980548426,-0.15720515837778773,55.589448124150536,55.05452472195401,17.43
2015-02-12,73.1346,84.85,65.0779,69.98,0.00644533466221997,0.009202032250279046,0.017136399860818052,0.03294694274540255,0.2447065720245689,0.15747878260950188,0.1579003782493012,-0.09426837018032982,58.75674555708727,57.770279942782174,16.39
2015-02-13,73.3321,85.26,65.1615,70.21,0.0012837898743676135,0.0026968603744386144,0.03688984518748839,0.05240917474157847,0.3223994767444651,0.2649414021121288,0.19080019794833397,-0.02242641572183811,60.06320125709837,59.83118896032381,15.11
2015-02-17,73.5038,85.35,65.4403,70.24,0.004269472909352423,0.0023386662016218196,0.033788635965083635,0.03895376939167505,0.3819890804225139,0.3532959740630588,0.22903797444316998,0.05271806223514128,60.24011638351177,60.28932162643025,15.86
2015-02-18,73.4008,85.44,65.6354,70.15,0.002976907910177573,-0.0014022708189926902,0.02726541697274154,0.022003006050165475,0.4171434527580544,0.42567296377889363,0.26665907010614687,0.12730904254389175,59.3901300716721,60.77115018795366,16.74
2015-02-19,73.1861,85.17,65.6763,70.67,0.0006229452717869677,-0.002929322518276045,0.029489769066660898,0.022908142504070916,0.4814137621063139,0.45598914701746196,0.3096100085061803,0.1930450634386058,62.667730720911905,58.47875600531225,16.11
2015-02-20,73.5983,85.06,66.2115,70.69,0.008116034050141607,0.005616415416624498,0.026809287480875632,0.01801358939330555,0.5278772379534331,0.46576975614149774,0.3532634543956309,0.2475900019791842,62.79211650282826,57.52667323588787,15.73
2015-02-23,73.5124,85.57,66.4438,71.42,0.0035023137025538276,-0.0011678281697076187,0.03994363023334557,0.017678929678380584,0.6164981693099918,0.5088084697726742,0.4059103973785031,0.2998336955378822,67.10084072812685,60.719774737338575,15.05
2015-02-24,73.8645,85.63,66.5181,71.5,0.0011176135078354577,0.004778234172583495,0.047338530985212124,0.02686566966602566,0.6852866691556159,0.5415161973210587,0.46178565173392566,0.3481701958945175,67.54440354907732,61.090386432879654,14.5
2015-02-25,73.71,85.99,66.3601,71.38,-0.002378118825562048,-0.0020938584436631658,0.031142950279505754,0.01561717792807027,0.7217986087024144,0.5896887337498953,0.5137882431276235,0.3964739034655931,66.10468201695207,63.326206839547325,13.64
2015-02-26,73.5296,85.8,66.4623,71.54,0.0015388973572108,-0.002450428964342777,0.027495190420084192,0.014588499500565177,0.7549427367381867,0.6055539547838862,0.5620191418497362,0.43828991372925175,67.1112877914706,61.32338686346393,13.55
2015-02-27,73.2806,85.58,66.2115,71.55,-0.0037807057420380374,-0.0033921381315735744,0.017269150015826185,0.0019943291187125567,0.7731047431851437,0.5935332139440277,0.6042362621168178,0.46933857377220695,67.17689688579416,58.99668977096185,14.07
2015-03-02,73.5897,85.32,66.6203,71.47,0.0061551720394330545,0.004209162184069193,0.022140532180891626,0.003506630928343135,0.7721421585702615,0.5566106025858062,0.6378174414075066,0.4867929795349268,66.04185700531949,56.279026521012234,13.9
2015-03-03,73.2634,85.55,66.1743,71.7,-0.006717165863228125,-0.004443903969184149,0.011153893408311077,-0.003275939242462833,0.7809362343441109,0.5396870683013049,0.6664411999948274,0.49737179728820247,67.73001274175817,58.11702314854177,13.35
2015-03-04,72.98,85.15,66.0907,71.1,-0.0012641290006101258,-0.003875735311863693,0.006912856497523379,-0.005749403735333836,0.7310633736615841,0.48836877712912496,0.6793656347281788,0.495571193256387,59.42993887528993,53.8751269931505,14.31
2015-03-05,73.0745,85.17,66.2393,71.39,0.0022459013445539355,0.0012940376802754727,0.008535812570290346,-0.0015260435367823177,0.7067918916606146,0.4441921241921847,0.684850886114666,0.48529537944354656,61.862608940575285,54.05569592826151,14.01
2015-03-06,72.0353,84.78,65.1801,70.8857,-0.01611973476712869,-0.014323192041625354,-0.01569995624697995,-0.02146565099503217,0.6394921050027591,0.37340765680065147,0.6757791298922847,0.4629178349149676,55.61718134485113,49.94933727371857,14.61
2015-03-09,72.3445,84.04,65.5796,70.37,0.0061104643561575855,0.004283154190543037,-0.013091805593376193,-0.016014668634781515,0.5383382310685079,0.2546630438095576,0.6482909501275295,0.42126687669388563,50.052358543659494,43.23768236482824,15.72
2015-03-10,71.1593,83.63,64.5669,70.03,-0.015562776403205802,-0.01651840507531599,-0.029772195504417454,-0.037311307882681,0.42582920469759244,0.12602081945686905,0.6037986010415421,0.36221766524648236,46.73244098144951,40.02842045690655,16.47
2015-03-11,71.1593,83.14,64.4275,69.7,-0.0021613349768010437,0.0,-0.02955541165565645,-0.035217449439017834,0.30650356631926456,-0.015291701838904714,0.5443395940970867,0.28671579182940493,43.70253541844207,36.53795093998144,16.44
2015-03-12,72.0096,83.29,65.1522,69.5,0.011185510630549622,0.011878417699110244,-0.019908798382317627,-0.020888602775564813,0.19356748421294867,-0.11386656380179261,0.47418517212025907,0.20659932070316545,41.92827109396123,38.31132638797175,16.45
2015-03-13,71.563,83.75,64.8735,70.06,-0.004286851396421376,-0.006221262837575736,-0.020414944036700966,-0.023717727481566975,0.147551266218386,-0.1531047996553383,0.40885839093988446,0.1346584966314647,48.26205934081098,43.52335450921501,15.47
2015-03-16,72.5162,83.73,65.8677,70.03,0.015208964950240933,0.013231804551929294,-0.011361151125893088,-0.014695085113706874,0.10742401546802682,-0.1836976647866777,0.34857151584551294,0.07098726434783623,47.9602738547544,43.35185383216532,15.78
2015-03-17,72.1641,84.07,65.9102,70.56,0.0006450247192217873,-0.004867292853548477,-0.003998960543443175,-0.015118473998071202,0.11704028322239424,-0.1784505059603987,0.3022652693208892,0.021099710286189247,53.49312466150838,47.1634880945659,16.31
2015-03-18,73.0659,83.8,66.6203,70.78,0.0107161264066713,0.01241908132787728,0.00798129486383825,0.0011763426416697698,0.14079046128381378,-0.19384432162685528,0.26997030771347413,-0.021889096096419657,55.603196097190775,44.59721545421307,14.6
2015-03-19,72.5248,84.77,66.7132,71.78,0.0013934984836234676,-0.0074332013160756105,0.007128892002907783,-0.0075508963546813135,0.23756578071900947,-0.1263170339395998,0.26348940231458123,-0.04277468366505569,63.67160972114998,54.232173332772476,14.68
2015-03-20,73.1603,84.91,67.2149,72.01,0.007492114750736967,0.008724351781783213,0.03074074152077344,0.015496647468727254,0.32902717593782427,-0.060803437786447034,0.2765969570392299,-0.04638043448933396,65.23646058531996,55.43675438065977,13.52
2015-03-23,73.1603,85.23,66.8712,72.15,-0.005126567970152429,0.0,0.019503709194463426,0.011213493278184217,0.4081034579361784,0.016744860484948276,0.30289825721861957,-0.03375537549447751,66.19110718731619,58.14817422781836,13.52
2015-03-24,72.6279,84.99,66.5367,71.93,-0.005014706040348038,-0.007303778587647081,0.03005177955732119,0.020428119765853126,0.44785720072195545,0.058165950464143634,0.3318900459192868,-0.015371110302753283,63.25163258701568,55.42442512072734,13.36
2015-03-25,71.8206,84.29,65.1647,71.31,-0.020835763857679268,-0.011177802546111337,0.011377350676442965,0.009250317219741788,0.42444082027522256,0.03411505571320106,0.35040020079047396,-0.005473877099562414,55.73914052637789,48.31571349545913,13.26
2015-03-26,71.6219,82.86,65.1807,69.58,0.00024550156860758676,-0.00277044986097863,0.0004373416145009301,-0.005398550340347086,0.2632520228280697,-0.09919108753284434,0.3329705651979931,-0.0242173191862188,41.078176202439195,37.68273765150948,16.64
2015-03-27,71.7861,82.88,65.6679,70.2094,0.007446808777004321,0.002289970876867997,0.012171001787926627,0.0031126833740966475,0.18417302741700325,-0.20090739819532644,0.3032110576417952,-0.05955533498804033,46.58304204863028,37.88861864701387,15.73
2015-03-30,72.7105,83.64,66.2737,71.01,0.00918291512378211,0.01279493927371167,0.006144951961467804,0.0026758180958790234,0.18398323867708655,-0.21768334075773055,0.27936549384885345,-0.09118093614197838,52.64372571050958,45.2859494539577,14.76
2015-03-31,72.3131,83.82,65.5187,70.6,-0.011457538665043288,-0.005480501031392748,-0.005957611422797271,0.0020626099180347524,0.14903131600419783,-0.21398718930939253,0.2532986582799224,-0.1157421867754612,49.54357531194695,46.899007829895524,14.97
2015-04-01,71.8552,83.42,64.9783,70.06,-0.008282230075374208,-0.006352319334590462,-0.02495596790484278,-0.01670879074443299,0.07687204535159253,-0.24056157561840052,0.2180133356942564,-0.14070606454404908,45.72432571072157,43.80815484561087,15.32
2015-04-02,72.1057,83.0,65.1367,69.86,0.002434770445391088,0.003480115125999994,-0.02391469594307516,-0.005795474302357384,0.0035065535827385474,-0.2921447947993272,0.17511197927195285,-0.1709938105951047,44.36035016951092,40.76987315797414,15.3
2015-04-06,72.5895,83.14,65.4592,69.5,0.004938909346416942,0.006687185240386029,-0.026467901347395184,-0.007832640843754568,-0.08273144200350657,-0.31806162128239635,0.12354329501686097,-0.20040737273256304,41.93542938703071,42.20866908396739,15.75
2015-04-07,72.4254,84.16,65.4442,70.4,-0.0002291766304862719,-0.002263216676981372,-0.021570510007729027,-0.01009585752073594,-0.07755914291004729,-0.2533746719881407,0.08332280743147932,-0.21100083258367858,49.38463041136625,51.460159461650896,14.57
2015-04-08,72.4945,83.83,65.6679,70.439,0.0034123504553136286,0.0009536303190476048,-0.01314345351206736,-0.0018384486140412548,-0.0695117958378546,-0.22613133938450858,0.052755886777612546,-0.2140269339438446,49.685858401543285,48.74155018707411,14.59
2015-04-09,72.8746,83.91,65.8925,70.59,0.0034144046111412862,0.005229458890829264,0.011106714956753194,0.014568812822899346,-0.05036915302245859,-0.1958280863259887,0.03213087881759832,-0.21038716442027341,50.90415949725765,49.438903519514156,14.14
2015-04-10,73.3757,84.6,66.2644,70.76,0.005628173507428613,0.0068526623320055435,0.01648938689557422,0.02419192501588352,-0.021236094941770034,-0.11481182724794792,0.021457484065724647,-0.19127209698580833,52.3043903070017,55.11131912343588,13.2
2015-04-13,73.0734,84.89,65.9196,71.23,-0.005216982116322377,-0.004128402692257005,0.003825596002247522,0.017773551446758518,0.03932383483588353,-0.026895250166887763,0.025030754219756424,-0.15839672762202422,56.03750142511102,57.28057388681571,13.17
2015-04-14,73.2807,84.54,65.845,70.64,-0.001132322459457491,0.0028328572774283245,-0.006489641580992078,0.0078114694504751725,0.03925741133021177,0.014371529599387145,0.027876085641847494,-0.12384307617774194,50.675472457556296,53.895406132230775,14.34
2015-04-15,73.6695,85.15,66.0594,70.99,0.003250842107078711,0.005291600926481621,0.00821873919112992,0.018583571408349542,0.06667822013540103,0.09520024275414585,0.035636512540558204,-0.08003441239136438,53.51695923491321,58.498817446521464,13.58
2015-04-16,73.6004,85.19,66.0966,70.84,0.0005629710491010798,-0.0009384131458078926,0.01706394031560521,0.02399747759713211,0.07543608207525665,0.16063356225997438,0.043596426447497894,-0.031900817461096624,52.13088745427413,58.789393237492305,13.27
2015-04-17,72.8487,84.82,65.2951,70.55,-0.0122003131363293,-0.010265772907432691,0.002428856733884821,0.010251589563699426,0.05830408123524933,0.18055273210347877,0.04653795740504818,0.010589892451818454,49.463590595993445,54.95635383277742,13.97
2015-04-20,73.4708,84.88,66.0034,70.5,0.010789260669047174,0.008503360775813817,0.008279208056515053,0.012067765099127215,0.040228535491820594,0.19888766309649952,0.04527607302240267,0.04824944658075467,48.99809866955288,55.46345549461048,13.67
2015-04-21,73.1857,85.46,66.1945,71.04,0.0028911220694194384,-0.003888001679354325,0.011399506756420763,0.010442980096754262,0.06868526135674813,0.25725391771383954,0.04995791068927176,0.09005034080737165,54.02976336174907,60.13552187975698,12.75
2015-04-22,73.514,84.93,66.4228,71.25,0.0034429931166775063,0.004475817579282726,0.01143014941778464,0.013965167356989383,0.10694981567991135,0.2577715939215892,0.06135629168739968,0.12359459143021517,55.85378109493123,54.50837464528576,12.97
2015-04-23,73.73,85.0,66.516,71.07,0.0014021491884905757,0.0029339077305783334,0.00941789399513393,0.011669616196738453,0.12135139168033504,0.2608236582561858,0.07335531168598676,0.1510404047954093,53.880355909691836,55.10589589862772,12.96
2015-04-24,73.8682,85.57,66.6279,71.37,0.0016808885175620958,0.0018726521107570449,0.005470609005267413,0.006689605975489954,0.15518337980965669,0.30571261284021034,0.08972092531072075,0.18197484640436953,56.63068155294609,59.74278902515339,12.21
2015-04-27,73.5572,85.73,66.1104,71.76,-0.0077973368941908205,-0.004219089265961706,0.0028902542273989695,0.006598919401785253,0.2110325627621421,0.35016165004603295,0.11398325280100502,0.21561220713270224,59.972512931071684,60.96166325006472,12.34
2015-04-28,74.0583,85.2,66.1712,70.92,0.0009192511170335038,0.006789286014328155,0.004941827803889964,0.010555348138685083,0.18537556863363136,0.3387167458620155,0.1282617159675303,0.2402331148785649,50.878854765016754,55.01915620125077,13.26
2015-04-29,73.8596,85.37,65.7425,70.81,-0.006499726855563104,-0.0026866271021619426,-0.00480874115875185,0.0025771201100415198,0.1543864641895425,0.33945117425503213,0.13348666561193276,0.2600767267538584,49.813650660189346,56.48441866045018,13.44
2015-04-30,73.2375,85.3,64.8338,70.3501,-0.013918523802579408,-0.008458408887613622,-0.019290236010432338,-0.00494287563176421,0.09166068191352394,0.33057414608141755,0.125121468872251,0.27417621061937025,45.522470618933426,55.680111887089865,13.89
2015-05-01,73.9373,85.12,65.8263,69.93,0.015192382214785916,0.009509851876719821,0.008102459340682877,0.014832749152388303,0.007959733612779019,0.30549300838322324,0.10168912182035661,0.2804395701721409,41.96614591094659,53.567809458429224,13.98
2015-05-04,74.2311,85.75,65.9848,70.97,0.002404957949591058,0.003965763078443985,-0.00028184337877323884,0.01029515145501847,0.02525432131318439,0.3326175528261359,0.08640216171892216,0.2908751667029399,51.969736192525076,59.376591566822675,13.12
